district_id,district_alt_id,division_id,division_type,address_1,address_2,address_3,address_4,is_abroad,cancelled,lat,lng,division_is_covid,election_type,total_registered_voters,total_registered_voters_men,total_registered_voters_women,election_numeric_id,total_votes,participated_ocr_traditional,participated_ocr_confidence_traditional,invalid_ballots_ocr_traditional,invalid_ballots_ocr_confidence_traditional,participated_cec,participated_men_cec,participated_women_cec,invalid_ballots_ocr_confidence_electronic,invalid_ballots_ocr_electronic,participated_ocr_confidence_electronic,participated_ocr_electronic,c_participated,c_invalid_ballots,protocols_traditional,protocols_electronic,CAND3,CAND4,CAND5,CAND6,CAND8,CAND9,CAND10,CAND12,CAND16,CAND17,CAND20,CAND21,CAND23,CAND25,CAND26,CAND27,CAND36,CAND41
79,79 ბათუმი,00.79.58,electronic,#32 საბავშვო ბაღი,#32 საბავშვო ბაღი,ფ.ხალვაშის  12 ჩიხი #1,,False,False,41.603493815036884, 41.62970781326294,,proportional,1230,601,629,57,729,755.0,0.8333333333333333,25.0,1.0,755,368,387,1.0,25.0,1.0,755.0,755,25.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/e6beb335-c5ac-4321-9fde-81bc34b93fe3,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/e6beb335-c5ac-4321-9fde-81bc34b93fe3,1,66,119,5,9,45,2,2,6,4,7,2,4,84,0,1,12,360
79,79 ბათუმი,00.79.59,electronic,#25 საჯარო სკოლა-კახაბრის 1 საჯ. სკოლა,#25 საჯარო სკოლა-კახაბრის 1 საჯ. სკოლა,ფ. ხალვაშის გამზ #102ა,,False,False,41.61124248865155, 41.62280671045073,,proportional,1409,681,728,57,873,,,,,890,463,427,1.0,25.0,1.0,890.0,890,25.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/77190774-587f-4d2b-92e6-aaf66baa2d35,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/77190774-587f-4d2b-92e6-aaf66baa2d35,2,50,174,2,3,61,1,2,7,1,2,0,3,125,2,13,13,412
79,79 ბათუმი,00.79.60,electronic,#30 საჯარო სკოლა-გონიოს საჯარო სკოლა,#30 საჯარო სკოლა-გონიოს საჯარო სკოლა,სვიმონ კანანელის ქ. #1,,False,False,41.56549175740304, 41.5708065032959,,proportional,1465,717,748,57,921,967.0,1.0,46.0,1.0,967,520,447,1.0,46.0,1.0,967.0,967,46.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/422c7bae-cd67-4ed6-a966-639a2fb37539,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/422c7bae-cd67-4ed6-a966-639a2fb37539,1,62,140,1,17,66,2,1,1,1,3,0,0,88,0,1,21,516
79,79 ბათუმი,00.79.61,electronic,#25-ე ხელოვნების სკოლა,#25-ე ხელოვნების სკოლა,ფ.ხალვაშის გამზ. 16 ჩიხი #1,,False,False,41.57788671363748, 41.658766865730286,,proportional,1046,476,570,57,637,656.0,1.0,19.0,0.8333333333333333,656,324,332,1.0,19.0,1.0,656.0,656,19.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/4bf051aa-3cf9-4120-85d3-503cc1311af4,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/4bf051aa-3cf9-4120-85d3-503cc1311af4,4,46,70,2,7,26,3,0,6,3,1,1,0,74,1,2,4,387
79,79 ბათუმი,00.79.62,electronic,N36 საბავშვო ბაღი,N36 საბავშვო ბაღი,მეზღვაურის ქ. N8,,False,False,41.7168770, 41.7292330,,proportional,1584,773,811,57,935,980.0,1.0,44.0,0.8333333333333333,963,510,453,1.0,44.0,1.0,979.0,963,44.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/02bc5c85-415c-4159-bb42-ff2522680596,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/02bc5c85-415c-4159-bb42-ff2522680596,3,69,193,4,5,34,1,3,0,0,3,0,1,82,1,0,7,529
79,79 ბათუმი,00.79.63,electronic,გრიგოლ რობაქიძის უნივერსიტეტი,გრიგოლ რობაქიძის უნივერსიტეტი,თამარ მეფის გამზ N 60,,False,False,41.68357, 41.70047,,proportional,1424,682,742,57,882,907.0,0.8333333333333333,25.0,1.0,907,466,441,1.0,25.0,1.0,907.0,907,25.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/4c213cd6-aeaf-414f-aa56-c5a8b6d9ff81,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/4c213cd6-aeaf-414f-aa56-c5a8b6d9ff81,7,54,83,2,11,40,2,2,7,1,5,3,0,82,0,2,18,563
79,79 ბათუმი,00.79.64,electronic,#22 საბავშვო ბაღი,#22 საბავშვო ბაღი,თამარ მეფის გამზ. 1-ლი შესახვევი #4,,False,False,41.66369113046492, 41.68557822704315,,proportional,1395,651,744,57,777,86.0,0.8333333333333333,29.0,1.0,806,376,430,1.0,28.0,1.0,805.0,806,28.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/5d26f7e0-944c-4643-831f-0556adb6cff2,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/5d26f7e0-944c-4643-831f-0556adb6cff2,4,91,96,7,10,62,4,0,6,4,1,0,2,77,0,0,10,403
79,79 ბათუმი,00.79.65,electronic,ახალსოფლის საბავშვო ბაღი,ახალსოფლის საბავშვო ბაღი,ხელვაჩაური  ახალსოფელი,,False,False,41.585609031471584, 41.595144867897034,,proportional,802,398,404,57,521,543.0,1.0,22.0,1.0,543,312,231,1.0,23.0,1.0,543.0,543,23.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/d5230ea4-5fd3-48e3-8354-78b356f371ab,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/d5230ea4-5fd3-48e3-8354-78b356f371ab,0,26,63,1,5,25,1,1,2,0,1,1,2,60,0,1,10,322
79,79 ბათუმი,00.79.66,electronic,ხელვაჩაურის საბავშვო ბაღი #2,ხელვაჩაურის საბავშვო ბაღი #2,ზ ფანასკერტელი-ციციშვილის ქ. #20,,False,False,41.58305925827085, 41.656868445446776,,proportional,2602,1205,1397,57,1583,1620.0,0.8333333333333333,37.0,1.0,1610,798,812,1.0,37.0,1.0,1620.0,1610,37.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/813aed7a-8379-4e31-8c11-3e038e13dc59,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/813aed7a-8379-4e31-8c11-3e038e13dc59,0,127,288,4,22,84,4,6,7,4,7,2,5,155,1,6,23,838
79,79 ბათუმი,00.79.67,electronic,#2 საჯარო სკოლა,#2 საჯარო სკოლა,ხ.ახვლედიანის (ყოფ. ი.ჯინჭარაძის ) ქ.#19,,False,False,41.646424494762464, 41.631763478851326,,proportional,1581,698,883,57,1010,1042.0,1.0,32.0,1.0,1039,452,587,1.0,32.0,1.0,1042.0,1039,32.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/313e85e8-40a5-4e4c-8cac-2e531e784755,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/313e85e8-40a5-4e4c-8cac-2e531e784755,1,141,93,2,11,98,7,2,5,2,0,1,1,131,0,1,37,477
79,79 ბათუმი,00.79.68,electronic,სკოლა „ევრო-2000”,სკოლა „ევრო-2000”,ზ.გორგილაძის ქ. #91,,False,False,41.64364196857455, 41.6224895817536,,proportional,1556,693,863,57,1006,1030.0,1.0,24.0,0.8333333333333333,1030,438,592,1.0,32.0,1.0,1030.0,1030,32.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/e2e25839-db55-41ec-98ad-5691476f12f9,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/e2e25839-db55-41ec-98ad-5691476f12f9,1,136,117,4,14,86,4,3,2,1,1,0,1,120,0,3,34,479
79,79 ბათუმი,00.79.69,electronic,#9 საბავშვო ბაღი,#9 საბავშვო ბაღი,ნ. ფიროსმანის ქ. #9,,False,False,41.63635136417145, 41.61548981237251,,proportional,1772,746,1026,57,1048,1089.0,1.0,41.0,1.0,1089,473,616,1.0,41.0,1.0,1089.0,1089,41.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/34f7ae74-e840-436c-a51f-d5fd63fbee98,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/34f7ae74-e840-436c-a51f-d5fd63fbee98,0,123,99,8,15,86,1,0,9,0,1,0,1,134,0,0,34,537
79,79 ბათუმი,00.79.70,electronic,რესპ. საავადმყოფოს პოლიკლინიკის შენობა,რესპ. საავადმყოფოს პოლიკლინიკის შენობა,ტ.აბუსერიძის  ქ. #2,,False,False,41.640470797189984, 41.62364271586921,,proportional,1762,790,972,57,1058,1078.0,1.0,2.0,0.8333333333333333,1076,494,582,1.0,20.0,1.0,1078.0,1076,20.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/8e24b949-0880-4466-bc57-1ddf7f3e3cd8,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/8e24b949-0880-4466-bc57-1ddf7f3e3cd8,1,137,110,3,23,81,2,0,6,1,8,1,0,138,0,1,36,510
79,79 ბათუმი,00.79.71,electronic,#27 საბავშვო ბაღი,#27 საბავშვო ბაღი,გრ. ფერაძის (ყოფილიმ. ლერმონტოვისქ  #84),,False,False,41.63411595849689, 41.63270359870306,,proportional,1678,748,930,57,1001,1037.0,1.0,36.0,1.0,1037,454,583,1.0,36.0,1.0,1037.0,1037,36.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/65ee2474-379f-4e05-ab19-92b99d34ec00,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/65ee2474-379f-4e05-ab19-92b99d34ec00,2,166,133,8,15,63,7,1,7,0,5,1,0,119,0,1,27,446
79,79 ბათუმი,00.79.72,electronic,შპს აჭარის „ენერგოკომპანიის” შენობა,შპს აჭარის „ენერგოკომპანიის” შენობა,პ.ბაგრატიონის  ქ. # 103,,False,False,41.636601451521315, 41.63803693750381,,proportional,1504,680,824,57,823,871.0,1.0,,,864,419,445,1.0,47.0,1.0,872.0,864,47.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/b2d99cae-5406-436f-bce3-ac169d4594ea,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/b2d99cae-5406-436f-bce3-ac169d4594ea,1,123,116,3,13,72,4,2,3,2,4,1,3,74,0,0,27,375
79,79 ბათუმი,00.79.73,electronic,ქართულ-ამერიკული სკოლა,ქართულ-ამერიკული სკოლა,პ. ბაგრატიონის ქ. #117,,False,False,41.63491435859352, 41.62915676896431,,proportional,1647,776,871,57,948,872.0,1.0,46.0,0.8333333333333333,975,464,511,1.0,22.0,1.0,974.0,975,22.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/f4d4781e-9594-4cf3-8973-e7aa7e136996,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/f4d4781e-9594-4cf3-8973-e7aa7e136996,2,136,129,3,6,93,4,2,4,2,3,0,0,123,0,0,28,413
79,79 ბათუმი,00.79.74,electronic,#1 საჯარო სკოლა,#1 საჯარო სკოლა,დ.თავდადებულის ქ. #47,,False,False,41.64708457082866, 41.63777219151008,,proportional,1526,684,842,57,841,862.0,0.8333333333333333,,,862,379,483,1.0,21.0,1.0,861.0,862,21.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/ffd50118-f6be-4e31-a594-7b089393befc,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/ffd50118-f6be-4e31-a594-7b089393befc,1,103,100,2,8,74,6,0,6,1,2,1,3,114,0,1,22,397
79,79 ბათუმი,00.79.75,electronic,#14 საბავშვო ბაღი,#14 საბავშვო ბაღი,ვ. ფშაველას  ქ. #83,,False,False,41.642057033320484, 41.63782930894546,,proportional,1550,688,862,57,941,969.0,1.0,28.0,0.8333333333333333,969,426,543,1.0,28.0,1.0,969.0,969,28.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/cbb69c2c-416a-4639-9336-ccebd96a28d1,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/cbb69c2c-416a-4639-9336-ccebd96a28d1,3,165,95,3,22,93,5,3,5,2,0,0,3,105,1,1,24,411
79,79 ბათუმი,00.79.76,electronic,აჭარის სიმღერისა და ცეკვის ანსამბლი,აჭარის სიმღერისა და ცეკვის ანსამბლი,ვ.მაიაკოვსკის ქ. #55,,False,False,41.640724980492664, 41.664036147846204,,proportional,1521,651,870,57,910,937.0,1.0,27.0,1.0,937,401,536,1.0,27.0,1.0,937.0,937,27.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/540c19fc-caa2-445d-bad6-c32024520961,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/540c19fc-caa2-445d-bad6-c32024520961,0,116,130,5,5,63,5,2,9,3,1,2,2,98,0,4,19,446
79,79 ბათუმი,00.79.77,electronic,#19 საბავშვო ბაღი,#19 საბავშვო ბაღი,სვიშევსკის ქ. #1,,False,False,41.639084142714026, 41.67642116546631,,proportional,1701,795,906,57,1046,,,,,1068,514,554,1.0,30.0,1.0,1076.0,1068,30.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/9244905a-7dd2-4f9e-8e94-f018c3f018f8,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/9244905a-7dd2-4f9e-8e94-f018c3f018f8,4,146,127,5,17,67,3,1,10,0,2,1,4,125,0,1,31,502
79,79 ბათუმი,00.79.78,electronic,#17 საჯარო სკოლა,#17 საჯარო სკოლა,ი. ნონეშვილის ქ. #1/5,,False,False,41.64779157606366, 41.66771685794981,,proportional,1197,583,614,57,739,736.0,1.0,17.0,1.0,756,367,389,1.0,17.0,1.0,756.0,756,17.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/b5641a99-50f0-4b7b-b5fc-feb56cb264ef,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/b5641a99-50f0-4b7b-b5fc-feb56cb264ef,0,83,75,2,15,54,6,2,1,0,0,1,2,93,0,6,13,386
79,79 ბათუმი,00.79.79,electronic,რუსთაველის უნივერსიტეტის  კვლევითი ცენტრი,რუსთაველის უნივერსიტეტის  კვლევითი ცენტრი,ი.გრიშაშვილის ქ.#5,,False,False,41.660184666534846, 41.682475364031916,,proportional,1183,503,680,57,668,692.0,1.0,24.0,1.0,685,292,393,1.0,24.0,1.0,692.0,685,24.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/5b8f5dd6-7537-4415-a7ab-f6bad0067dd8,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/5b8f5dd6-7537-4415-a7ab-f6bad0067dd8,2,85,81,3,13,45,0,0,4,1,4,0,0,36,2,0,14,378
79,79 ბათუმი,00.79.80,electronic,#8 საბავშვო ბაღი,#8 საბავშვო ბაღი,შ. ინასარიძის ქ. #4,,False,False,41.63736623284841, 41.61189526319504,,proportional,1409,650,759,57,818,870.0,1.0,52.0,0.8333333333333333,870,402,468,1.0,52.0,1.0,870.0,870,52.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/6f786c62-e5d0-4cc0-84ed-7b2e5abfbefc,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/6f786c62-e5d0-4cc0-84ed-7b2e5abfbefc,0,123,108,1,7,77,6,1,11,2,1,1,2,90,0,1,38,349
79,79 ბათუმი,00.79.81,electronic,#27 საჯარო სკოლა,#27 საჯარო სკოლა,გ. ელიავას ქ. #15,,False,False,41.620956583502625, 41.59769296646118,,proportional,1171,565,606,57,761,787.0,1.0,26.0,1.0,787,395,392,1.0,26.0,1.0,787.0,787,26.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/b8eaf639-13ea-4baa-ae52-fb556ff061ea,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/b8eaf639-13ea-4baa-ae52-fb556ff061ea,0,80,126,2,4,34,4,0,9,2,1,0,1,73,0,2,9,414
79,79 ბათუმი,00.79.82,electronic,26 საჯარო სკოლა (ყოფ. კახაბრის 2 საჯარო სკოლა),26 საჯარო სკოლა (ყოფ. კახაბრის 2 საჯარო სკოლა),კახაბრის ქ. #1,,False,False,41.610697679589315, 41.61447823047638,,proportional,1432,741,691,57,880,900.0,1.0,20.0,1.0,900,493,407,1.0,21.0,1.0,899.0,900,21.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/137f75e4-389e-4b5e-9526-8ec9d33fd6c5,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/137f75e4-389e-4b5e-9526-8ec9d33fd6c5,1,79,159,5,21,45,2,1,7,2,0,3,6,95,2,2,16,434
79,79 ბათუმი,00.79.83,electronic,#13 საჯარო სკოლა,#13 საჯარო სკოლა,მ.ვარშანიძის ქ. #43,,False,False,41.6363057965502, 41.64714753627777,,proportional,1049,518,531,57,661,688.0,1.0,27.0,0.8333333333333333,689,340,349,1.0,27.0,1.0,688.0,689,27.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/9911f43f-3d27-4ccb-a75f-4fa726c601f4,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/9911f43f-3d27-4ccb-a75f-4fa726c601f4,0,57,74,3,14,41,1,1,4,0,2,0,3,77,0,1,16,367
79,79 ბათუმი,00.79.84,electronic,#29 საჯარო სკოლა ( ყოფ. ინჯალოს საჯარო სკოლა),#29 საჯარო სკოლა ( ყოფ. ინჯალოს საჯარო სკოლა),მ.შარაშიძის #56,,False,False,41.61312419003839, 41.631338596343994,,proportional,1508,738,770,57,938,963.0,0.8333333333333333,25.0,0.8333333333333333,963,482,481,1.0,25.0,1.0,963.0,963,25.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/fc58684b-e228-462e-855a-8a7786928914,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/fc58684b-e228-462e-855a-8a7786928914,3,75,117,6,12,33,3,4,2,1,5,4,2,100,1,5,15,550
79,79 ბათუმი,00.79.85,electronic,#31 დაწყებითი სკოლა (თოდოგაურის სკოლა),#31 დაწყებითი სკოლა (თოდოგაურის სკოლა),მაჭახლის ქ. #24,,False,False,41.61141862342285, 41.63686394691467,,proportional,1681,856,825,57,1113,1135.0,0.8333333333333333,22.0,1.0,1111,614,497,1.0,22.0,1.0,1135.0,1111,22.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/f11b7c71-2cf8-4e26-967b-838261a2ee25,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/f11b7c71-2cf8-4e26-967b-838261a2ee25,4,93,175,8,6,67,6,0,3,2,3,4,2,102,1,0,23,614
79,79 ბათუმი,00.79.86,electronic,#30 საჯარო სკოლა-გონიოს საჯარო სკოლა,#30 საჯარო სკოლა-გონიოს საჯარო სკოლა,სვიმონ კანანელის ქ. #1,,False,False,41.56549175740304, 41.5708065032959,,proportional,1538,740,798,57,1073,1112.0,1.0,39.0,1.0,1112,563,549,1.0,39.0,1.0,1112.0,1112,39.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/6b2900f2-f684-40fe-bf1b-13283178e38f,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/6b2900f2-f684-40fe-bf1b-13283178e38f,1,60,144,8,3,81,1,0,3,0,4,1,1,88,0,2,5,671
79,79 ბათუმი,00.79.87,electronic,22 საჯარო სკოლა-შარაბიძეების  სკოლა,22 საჯარო სკოლა-შარაბიძეების  სკოლა,ფ. ხალვაშის გამზირი #330,,False,False,41.586159486719886, 41.64811329771726,,proportional,1553,741,812,57,999,1032.0,0.8333333333333333,33.0,1.0,1032,496,536,1.0,36.0,1.0,1032.0,1032,36.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/4ce14229-36db-403d-9c85-b8263647eaae,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/4ce14229-36db-403d-9c85-b8263647eaae,1,90,143,7,14,56,1,1,5,1,4,4,3,120,0,2,12,535
79,79 ბათუმი,00.79.88,electronic,მახინჯაურის  საჯარო სკოლა,მახინჯაურის  საჯარო სკოლა,დ.აღმაშენებლის #1,,False,False,41.67606522461504, 41.70016944408417,,proportional,1223,588,635,57,731,,,,,782,397,385,1.0,51.0,1.0,782.0,782,51.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/232b2b2f-4ce1-43da-812d-1812ec2c3ee9,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/232b2b2f-4ce1-43da-812d-1812ec2c3ee9,2,43,68,1,13,49,2,1,1,1,1,0,0,53,0,1,15,480
79,79 ბათუმი,00.79.89,electronic,კომერციული ფართი,კომერციული ფართი,ქ. ბათუმი  გენერალ გიორგი კვინიტაძის ქ. #47დ  ბლოკი 1,,False,False,41.598930, 41.631326,,proportional,2376,1051,1325,57,1788,1853.0,1.0,,,1853,793,1060,1.0,73.0,1.0,1853.0,1853,73.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/6dd6461a-3f4b-4ebd-a1ff-c3826d5768ba,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/6dd6461a-3f4b-4ebd-a1ff-c3826d5768ba,4,73,208,8,10,39,4,2,6,1,2,2,7,82,1,3,8,1328
79,79 ბათუმი,00.79.90,traditional,N3  დაწესებულება,N3  დაწესებულება,ბათუმი  თევდორე მღვდლის N27,,False,False,,,,proportional,0,0,0,57,50,,,,,51,38,13,,,,,51,,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/b2003ec9-e1a1-4d83-99aa-6d33ad7da913,,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,2,41
80,80 ქედა,00.80.01,electronic,დაბა ქედა  კულტურის სახლი,დაბა ქედა  კულტურის სახლი,ქედა  დ. აღმაშენებლის N16,,False,False,41.59772561217634, 41.939453632124355,,proportional,1332,617,715,57,1008,1043.0,1.0,35.0,0.8333333333333333,1043,523,520,1.0,56.0,1.0,1043.0,1043,56.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/2fcf5f11-467c-4f95-a260-7e6b2e00226b,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/2fcf5f11-467c-4f95-a260-7e6b2e00226b,3,51,146,3,7,81,2,2,2,1,1,1,2,50,0,3,16,637
80,80 ქედა,00.80.02,electronic,დაბა ქედა  ქედის საჯარო სკოლა,დაბა ქედა  ქედის საჯარო სკოლა,ქედა  ა.წერეთლის N4,,False,False,41.60030192486357, 41.94126623690954,,proportional,854,426,428,57,642,666.0,1.0,24.0,0.8333333333333333,666,365,301,1.0,24.0,1.0,666.0,666,24.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/7cf8d33a-3e30-43b3-b9f3-25dd97a3da6f,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/7cf8d33a-3e30-43b3-b9f3-25dd97a3da6f,3,42,86,3,8,28,0,0,0,0,2,1,1,37,1,2,4,424
80,80 ქედა,00.80.03,traditional,ქედა  ს. ორცვის სასოფლო კლუბი,ქედა  ს. ორცვის სასოფლო კლუბი,ქედა  ს. ორცვა I ქუჩა N24,,False,False,41.58027752393685, 41.92827581163942,,proportional,299,167,132,57,238,245.0,1.0,7.0,1.0,246,142,104,,,,,246,7.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/dab77a45-5409-405f-ade2-3d974bd9a5e5,,0,8,28,1,0,24,0,0,0,0,0,0,0,9,0,1,1,166
80,80 ქედა,00.80.04,electronic,ქედა  ს. ძენწმანის საჯარო სკოლა,ქედა  ს. ძენწმანის საჯარო სკოლა,ქედა  ს. ძენწმანი I ქ. N14,,False,False,41.591717308150024, 41.92188067462155,,proportional,502,242,260,57,384,393.0,1.0,9.0,1.0,393,198,195,1.0,9.0,1.0,393.0,393,9.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/a312d990-8896-432d-bfdd-7862bf3bb30e,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/a312d990-8896-432d-bfdd-7862bf3bb30e,0,21,43,3,7,17,2,1,1,0,0,0,0,19,0,0,2,268
80,80 ქედა,00.80.05,traditional,ქედა  ს. აქუცის სასოფლო კლუბი,ქედა  ს. აქუცის სასოფლო კლუბი,ქედა  ს. აქუცა II ქ N6,,False,False,41.599564642372904, 41.96793705224991,,proportional,266,140,126,57,200,,,1.0,1.0,207,90,117,,,,,207,1.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/68b2bc0b-70da-4761-96c9-0c6f8a6d59f6,,0,2,24,0,0,16,0,0,0,0,1,0,0,11,0,0,1,145
80,80 ქედა,00.80.06,traditional,ქედა  ს. დანდალოს საჯარო სკოლა,ქედა  ს. დანდალოს საჯარო სკოლა,ქედა  ს. დანდალო IV ქ. N8,,False,False,41.62832289755499, 42.09287703037262,,proportional,410,210,200,57,293,303.0,1.0,10.0,0.8333333333333333,303,181,122,,,,,303,10.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/09f3e569-726e-4006-a597-44556ac6b169,,0,4,72,0,3,15,0,0,0,0,0,1,0,16,2,0,2,178
80,80 ქედა,00.80.07,electronic,ქედა  დანდალოს N1 საჯარო სკოლა,ქედა  დანდალოს N1 საჯარო სკოლა,ქედა  ს. დანდალო  I  ქ. N18,,False,False,41.64302694352784, 42.09821194410324,,proportional,630,312,318,57,441,462.0,1.0,21.0,1.0,462,252,210,1.0,16.0,1.0,461.0,462,16.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/9d83071a-702b-478f-b349-d9309ca5f7de,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/9d83071a-702b-478f-b349-d9309ca5f7de,1,25,65,2,2,35,1,0,1,0,0,1,0,28,2,0,2,276
80,80 ქედა,00.80.08,traditional,ს. ჯალაბაშვილების საჯ. სკოლა,ს. ჯალაბაშვილების საჯ. სკოლა,ქედა  ს. ჯალაბაშვილები I ქ. N11,,False,False,41.64011546800392, 42.114437967538834,,proportional,298,158,140,57,229,233.0,1.0,,,232,132,100,,,,,232,,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/b6d81f28-9e68-4203-ad1d-a3c2a8e7448a,,0,12,48,0,3,7,0,1,3,0,1,0,1,16,0,0,1,136
80,80 ქედა,00.80.09,traditional,ქედა  ს. ხარაულას საჯარო სკოლა,ქედა  ს. ხარაულას საჯარო სკოლა,ქედა  ს. ხარაულა  II ქ.  N19,,False,False,41.630099892631975, 42.112256175424136,,proportional,583,308,275,57,397,410.0,1.0,13.0,1.0,410,233,177,,,,,410,13.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/d36f4954-df2c-46b7-9fc5-d6bb435607a1,,0,23,74,0,0,40,0,0,0,1,0,1,0,31,0,1,2,224
80,80 ქედა,00.80.10,electronic,ქედა  ს. ზვარეს  სასოფლო კლუბი,ქედა  ს. ზვარეს  სასოფლო კლუბი,ქედა  ს. ზვარე მე-II ქ. N6,,False,False,41.62626398068051, 41.97505442215959,,proportional,369,187,182,57,277,287.0,0.8333333333333333,10.0,1.0,287,153,134,1.0,10.0,1.0,286.0,287,10.0,https://results.cec.gov.ge/#/ka-ge/election_57/tr/prot/36087739-2ed5-4b4b-b67b-97f83ab28504,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/36087739-2ed5-4b4b-b67b-97f83ab28504,1,10,45,1,5,16,0,1,0,2,1,0,0,7,0,0,1,187
